bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,lat,long,sqft_living15,sqft_lot15,house_age,has_renovation
2,1.0,1040,4590,1.0,0,0,3,7,0,47.5078,-122.337,1040,6120,61,0
2,1.0,870,10492,1.0,0,0,3,7,0,47.5467,-122.365,1300,7987,78,0
2,1.0,880,3000,1.0,0,0,3,6,0,47.6749,-122.323,890,3000,91,0
4,2.5,1770,4338,2.0,0,0,3,7,0,47.3672,-122.099,1770,6606,14,0
3,2.0,1880,10758,1.0,0,0,5,6,940,47.5091,-122.144,2060,21000,63,0
3,1.0,1230,8750,1.0,0,0,3,6,0,47.3266,-122.334,1230,8750,50,0
4,2.75,2650,8610,2.0,0,0,3,8,0,47.6155,-122.121,1680,8316,56,1
2,1.0,990,8140,1.0,0,0,1,6,0,47.5828,-122.382,2150,5000,105,0
4,2.0,1970,6480,1.5,0,0,5,7,840,47.5511,-122.312,1500,6480,95,0
4,3.5,3710,10400,2.0,0,0,3,8,1420,47.5041,-122.186,1720,4276,13,0
3,3.0,2960,42159,2.0,0,0,3,10,0,47.7183,-122.1,2640,25209,20,0
4,1.75,2540,7200,1.0,0,0,4,7,1270,47.5579,-122.271,1650,7200,68,0
3,2.0,1940,55756,1.0,0,0,5,9,0,47.5913,-122.149,2330,10018,61,0
4,2.5,3550,8618,2.0,0,0,3,10,0,47.6776,-122.161,1310,9746,8,0
2,1.5,1643,14616,1.0,0,1,4,7,0,47.3973,-122.312,2270,9940,61,0
3,2.0,1920,7598,1.0,0,0,4,8,0,47.7735,-122.363,2220,7598,43,0
3,2.5,1920,15260,2.0,0,0,3,7,0,47.7317,-121.964,2370,15235,25,0
4,2.0,2380,4500,1.5,0,0,3,6,910,47.5652,-122.281,1300,4500,89,1
3,1.0,1580,6300,1.0,0,0,3,7,400,47.6505,-122.384,1560,1601,90,0
5,2.5,2600,3839,2.0,0,0,3,7,0,47.4324,-122.145,2180,4800,10,0
4,2.5,2260,3713,2.0,0,0,3,9,0,47.7247,-122.165,2260,3713,12,0
4,1.0,1210,3760,1.5,0,0,3,6,0,47.6872,-122.344,1540,3800,115,0
2,1.0,810,5060,1.0,0,0,3,6,0,47.5635,-122.394,900,5060,74,0
3,2.0,2060,4437,1.0,0,0,3,7,1030,47.5705,-122.376,1750,4452,86,0
3,2.0,1630,8018,1.0,0,0,3,7,0,47.2638,-122.243,1610,8397,12,0
3,1.75,1470,4950,1.0,0,0,3,7,440,47.7325,-122.337,1100,5250,31,0
3,2.25,1770,8755,1.0,0,0,3,8,440,47.4464,-122.123,1910,8710,34,0
7,3.5,3890,8342,2.0,0,4,3,9,1050,47.7011,-122.392,2870,8342,47,0
3,2.5,1070,1155,2.0,0,0,3,7,350,47.5617,-122.385,1120,2594,10,0
3,1.75,2180,9220,1.0,0,0,4,7,1090,47.3547,-122.285,2050,22400,77,0
4,3.5,3780,20023,2.0,0,2,3,10,0,47.5491,-122.006,2150,3675,14,0
3,2.5,1530,9406,1.0,0,0,3,7,260,47.4852,-122.162,1700,7682,22,0
4,2.5,2720,8666,2.0,0,0,3,9,0,47.3846,-122.169,2410,8100,23,0
3,1.75,1510,8250,1.0,0,0,4,8,0,47.6183,-122.113,1770,8250,53,0
4,1.75,2460,5750,1.5,0,3,5,7,840,47.5601,-122.378,1760,4830,96,0
4,2.5,3490,18521,2.0,0,0,4,9,0,47.7406,-122.07,2850,18521,25,0
4,3.25,3730,7071,3.0,0,2,3,11,0,47.6292,-122.355,3730,7680,30,0
2,1.0,1320,8865,1.0,0,0,4,6,0,47.4949,-122.3,1190,6490,72,0
3,1.0,1320,5000,1.5,0,0,3,7,0,47.5711,-122.386,1320,4179,103,0
3,2.25,1570,7187,1.0,0,0,4,8,400,47.7604,-122.356,1660,8775,35,0
4,2.0,1690,35346,1.0,0,0,3,7,0,47.6149,-122.124,2050,37846,48,0
4,3.25,3820,24166,2.0,0,1,4,11,510,47.5263,-122.227,2900,18786,25,0
4,5.5,6530,871200,2.0,0,2,3,11,0,47.664,-121.878,1280,858132,7,0
3,2.5,2200,4544,2.0,0,0,3,8,0,47.5319,-121.867,2400,5431,15,0
2,1.0,970,13700,1.0,0,0,3,6,0,47.515,-122.362,1570,10880,66,0
3,1.0,1320,5750,1.5,0,0,3,7,0,47.5288,-122.325,1010,5700,102,0
2,1.0,1140,5400,1.0,0,0,5,7,0,47.6205,-122.294,1520,4800,107,0
2,2.5,2130,5001,1.0,0,0,5,8,800,47.6573,-122.399,1750,6000,43,0
5,1.5,1720,5000,1.5,0,0,3,8,0,47.6627,-122.355,1720,5000,100,0
3,2.0,1390,6005,2.0,0,0,3,8,0,47.2117,-121.99,1264,5550,10,0
4,3.0,3040,11651,2.0,0,0,3,10,0,47.6348,-122.038,2540,11815,28,0
3,1.0,1320,5000,1.0,0,0,4,7,230,47.6674,-122.365,1700,5000,95,0
5,3.0,3655,51836,1.0,0,0,5,8,1481,47.6434,-122.115,2530,8606,60,0
2,1.0,710,5100,1.0,0,0,5,7,0,47.6765,-122.381,1530,5100,110,0
3,1.75,1260,6223,1.0,0,0,3,7,440,47.3574,-122.158,1260,6553,32,0
3,2.5,2070,4697,2.0,0,0,3,7,0,47.5307,-121.875,2230,4437,13,0
4,2.5,2090,10306,2.0,0,0,3,10,0,47.6304,-122.051,2660,11481,29,0
3,1.75,2150,8925,1.0,0,0,4,7,0,47.6253,-122.119,1100,7875,55,0
5,3.0,2230,4400,2.0,0,0,3,7,500,47.6404,-122.325,1280,1800,102,0
3,1.5,1480,10588,1.0,0,0,3,7,0,47.2872,-122.212,1370,10588,58,0
2,2.0,970,5000,1.0,0,0,3,7,0,47.7223,-122.16,1540,5000,32,0
2,2.5,1240,1546,2.0,0,0,3,7,0,47.5634,-122.298,1520,2468,8,0
4,3.0,2483,6870,2.0,0,0,3,8,0,47.3627,-122.199,1943,6434,10,0
2,1.75,1220,5000,1.0,0,0,5,7,360,47.4906,-122.204,1120,5000,94,0
4,3.75,2400,3520,1.0,0,0,3,7,1030,47.6295,-122.346,2230,1419,91,1
3,2.25,1550,6022,2.0,0,0,3,8,0,47.3525,-122.304,1650,5627,26,0
3,1.5,1730,5750,1.0,0,0,3,7,480,47.5645,-122.397,1370,5750,68,0
5,3.5,3290,5600,2.0,0,0,3,9,620,47.7056,-122.119,3130,5600,11,0
4,3.0,2240,5580,2.0,0,0,5,7,410,47.5598,-122.27,1530,4800,66,0
3,2.0,970,10000,1.0,0,0,5,7,0,47.6205,-122.063,1230,7500,43,0
2,1.0,1000,4500,1.0,0,0,3,6,0,47.4896,-122.204,980,4837,99,0
3,2.25,1740,10836,1.0,0,0,3,7,830,47.3976,-122.166,2090,7500,34,0
3,2.5,1400,1312,3.5,0,0,3,8,0,47.6534,-122.355,1350,1312,8,0
2,1.0,740,6250,1.0,0,0,3,6,0,47.506,-122.335,980,6957,73,0
4,2.5,2060,7720,2.0,0,0,3,8,0,47.2956,-122.374,1630,7720,20,0
4,2.75,2760,5670,2.0,0,0,3,10,0,47.5819,-122.047,2760,6600,1,0
3,2.5,1540,7773,2.0,0,0,4,8,0,47.722,-122.194,1630,7340,33,0
3,2.75,2500,35245,1.0,0,0,3,7,920,47.3414,-122.117,2060,153766,15,0
2,1.5,1995,115670,1.5,0,1,4,8,0,47.4022,-122.464,2142,29375,24,0
2,1.0,990,15120,1.0,0,0,4,6,0,47.7669,-122.206,1300,11500,62,0
3,2.25,1860,9210,2.0,0,0,3,7,0,47.3864,-122.03,1530,8091,21,0
3,2.5,1420,14850,1.0,0,0,4,7,400,47.3661,-122.29,2060,8800,52,0
5,3.0,2240,94960,1.0,0,0,3,6,0,47.481,-121.788,1780,43400,30,0
4,3.5,3320,19850,1.0,0,2,4,10,1280,47.527,-122.228,3240,15470,38,0
3,2.5,2590,35640,1.0,0,0,3,9,0,47.5516,-122.03,2590,31200,28,0
4,2.75,2230,9460,1.0,0,0,5,7,750,47.5246,-122.044,1760,10878,55,0
3,1.5,1100,32700,1.0,0,0,3,7,0,47.3186,-122.289,1616,32700,48,0
3,2.5,2370,9102,2.0,0,0,3,9,0,47.3067,-122.394,2530,9883,25,0
3,2.5,1720,3407,2.0,0,0,3,7,0,47.4034,-122.188,1720,3407,23,0
4,2.5,2905,4874,2.0,0,0,3,9,0,47.4084,-122.169,2900,5271,12,0
3,1.0,1390,6160,1.0,0,0,4,7,0,47.7289,-122.338,1230,6160,66,0
5,2.25,2450,9432,2.0,0,0,3,8,0,47.4519,-122.13,2310,9100,42,0
4,2.5,2290,6738,2.0,0,0,3,8,0,47.5714,-122.005,2100,6261,19,0
4,1.75,1880,3720,1.5,0,0,4,7,0,47.6431,-122.356,2090,4095,91,0
3,1.5,1630,7475,1.0,0,1,3,7,470,47.6725,-122.272,2320,7475,75,0
4,2.5,3320,38032,2.0,0,0,4,10,0,47.7478,-122.036,3270,37804,24,0
4,2.25,2100,7305,1.0,0,0,4,7,1050,47.4676,-122.296,1760,7308,52,0
3,1.75,1280,3880,1.5,0,0,5,7,0,47.6871,-122.391,980,3880,99,0
3,1.75,2190,8000,1.0,0,0,4,8,0,47.3098,-122.381,1980,8000,48,0
3,1.0,1570,9467,1.0,0,0,3,7,0,47.7683,-122.359,1570,9100,61,0
3,2.25,1640,1204,3.0,0,0,3,8,0,47.6196,-122.297,1630,3136,1,0
4,2.5,2500,5831,2.0,0,0,3,8,0,47.3454,-122.039,2500,5188,8,0
4,2.5,3181,5831,2.0,0,0,3,8,0,47.2716,-122.297,2056,24393,1,0
4,3.25,4200,210394,2.0,0,0,4,10,0,47.5607,-121.961,2370,184694,22,0
5,3.0,2920,2808,2.0,0,0,3,8,780,47.654,-122.342,1620,1544,55,1
4,2.0,2510,13695,1.0,0,0,4,7,1230,47.7005,-122.174,1220,12500,54,1
3,3.75,3250,5797,2.0,0,2,4,8,880,47.6481,-122.405,1840,5797,64,0
3,2.0,1430,9583,1.0,0,0,4,7,0,47.7206,-122.197,1890,11100,51,0
7,3.0,2940,8624,1.0,0,0,3,8,1250,47.7555,-122.307,1850,8031,38,0
4,2.5,2410,7846,2.0,0,0,3,8,0,47.2641,-122.312,2380,7914,23,0
5,1.75,2190,27260,1.0,0,0,4,7,0,47.4546,-122.337,1620,39480,68,1
4,2.5,2575,4725,2.0,0,0,3,8,0,47.3058,-122.277,2575,5323,4,0
4,2.5,2480,4504,2.0,0,0,3,7,0,47.4998,-122.15,2950,4504,10,0
2,2.5,1320,48787,1.0,0,0,3,8,0,47.5157,-121.924,1830,155073,11,0
3,1.75,1740,11547,1.0,0,0,3,7,0,47.4945,-122.22,880,78408,61,0
3,1.75,1300,3844,1.0,0,0,3,7,0,47.7024,-122.355,1290,3844,30,0
3,2.5,1150,1193,2.0,0,0,3,8,130,47.6684,-122.365,1450,1640,9,0
2,2.0,1700,7992,1.0,0,0,4,7,750,47.3031,-122.385,1700,8030,35,0
4,2.25,1900,10950,1.0,0,0,4,7,500,47.3582,-122.284,1700,11850,56,0
4,2.5,1890,6156,1.0,0,0,3,7,910,47.551,-122.356,1590,6954,35,0
4,2.75,2200,16288,1.0,0,0,3,7,910,47.4793,-122.122,2650,6620,35,0
3,1.0,1040,8125,1.0,0,0,3,7,0,47.3171,-122.316,1200,9375,59,0
3,2.0,1400,45738,2.0,0,0,4,8,0,47.3624,-122.455,2390,56628,34,0
4,1.0,1490,6000,1.5,0,0,3,7,0,47.5518,-122.385,1700,6000,97,0
3,1.0,1230,9600,1.0,0,0,3,7,0,47.5553,-122.288,1510,6600,63,0
4,2.5,2410,9886,1.0,0,0,5,8,420,47.5351,-122.223,2530,10658,40,0
3,1.5,1870,42070,1.0,0,0,3,7,0,47.509,-122.313,1870,19965,62,0
1,1.0,820,1060,1.0,0,0,3,8,60,47.5473,-122.371,1770,1924,8,0
3,2.5,1850,1330,2.5,0,0,3,9,290,47.6831,-122.325,1810,2071,11,0
3,1.5,1050,57499,1.0,0,0,3,7,0,47.5602,-121.86,1460,42688,40,0
4,1.75,1520,7700,1.0,0,0,4,7,0,47.7356,-122.191,1520,7500,48,0
3,1.5,1780,4200,1.5,0,0,4,8,0,47.662,-122.349,1380,3333,99,0
4,2.5,2070,4310,2.0,0,0,3,7,0,47.5319,-121.85,1970,3748,11,0
3,1.5,2700,24539,2.0,0,0,3,7,580,47.7348,-121.984,1830,11000,38,1
4,1.75,3730,16980,1.0,0,0,4,7,1580,47.1775,-122.022,1880,16963,41,0
4,2.5,1850,5674,2.0,0,0,3,7,0,47.3536,-122.142,1750,6875,22,0
4,2.5,2240,5105,2.0,0,0,4,8,0,47.3922,-122.165,1920,5288,13,0
5,1.75,2330,14322,1.0,0,0,4,7,1150,47.4768,-122.155,1690,10010,47,0
3,2.25,1130,4445,1.5,0,0,4,8,0,47.6845,-122.375,1330,4445,85,0
3,1.75,1400,9546,1.0,0,0,4,7,0,47.3179,-122.331,1660,8550,31,0
4,2.25,2020,4840,1.5,0,0,5,8,820,47.5576,-122.376,1410,4840,90,0
5,3.0,2190,4900,2.0,0,0,5,7,700,47.6892,-122.386,1370,4606,75,0
4,1.75,2020,9750,1.0,0,0,3,7,920,47.6192,-122.055,1670,9600,40,0
3,1.0,1660,11060,1.0,0,0,4,7,550,47.3311,-122.326,1890,11060,53,0
4,4.0,4360,8175,2.5,1,4,3,10,420,47.5724,-122.104,2670,8525,8,0
3,3.0,1460,1180,3.0,0,0,3,8,0,47.6998,-122.367,1460,1224,9,0
3,2.5,2090,3821,2.0,0,0,3,7,0,47.3655,-122.017,2040,4200,7,0
4,2.25,3300,15375,1.5,0,3,3,8,480,47.526,-122.225,3250,15375,82,1
3,2.5,3120,12406,2.0,0,2,3,9,1180,47.5507,-122.141,3240,13141,32,0
5,4.0,4180,12042,2.0,0,0,3,10,0,47.5959,-122.014,1800,6052,1,0
3,1.0,1440,10330,1.0,0,0,4,7,0,47.6245,-122.193,2080,10327,63,0
3,2.5,1810,7210,1.0,0,0,5,7,600,47.5067,-122.163,1770,7210,47,0
3,1.0,1480,13280,2.5,0,0,3,6,0,47.5378,-122.043,1510,8723,75,0
3,2.0,1830,10873,1.0,0,0,3,8,0,47.3066,-122.394,2490,8976,26,0
4,2.0,1770,3332,2.0,0,0,3,7,140,47.5563,-122.281,1640,4000,91,1
3,2.25,1490,1294,2.0,0,0,3,7,270,47.5569,-122.363,1490,1283,5,0
3,2.0,1810,4064,1.5,0,0,3,7,0,47.6859,-122.339,1518,2945,90,0
3,1.75,1900,36769,1.0,0,0,3,8,0,47.3041,-122.066,1950,35847,28,0
3,1.75,1290,1237,2.0,0,0,3,7,230,47.54,-122.026,1370,942,7,0
4,2.25,3470,8000,1.5,0,1,3,9,1110,47.6149,-122.287,3010,8000,109,1
3,2.5,1610,1778,3.0,0,0,3,7,0,47.6902,-122.306,1120,2187,13,0
3,2.0,1670,6824,1.0,0,0,3,7,370,47.3666,-122.084,1660,7586,25,0
3,2.5,1650,5683,2.0,0,0,3,7,0,47.683,-122.035,1650,4193,12,0
3,2.5,2130,7199,2.0,0,0,3,8,0,47.6331,-122.027,1890,7546,25,0
3,1.0,1250,9774,1.0,0,0,4,7,0,47.3343,-122.306,1280,8850,46,0
3,1.5,1500,6337,1.0,0,0,5,7,0,47.7276,-122.312,1420,6337,62,0
3,1.75,1170,4000,1.0,0,0,3,6,450,47.5306,-122.354,1130,4000,72,1
4,2.5,2650,30500,1.0,0,0,4,8,970,47.5535,-122.028,2650,30500,55,0
3,2.5,2210,70567,2.0,0,3,3,9,0,47.6087,-121.895,2000,73616,20,0
3,2.0,1824,7120,1.0,0,0,3,9,0,47.3457,-122.27,2409,6264,5,0
3,2.25,1720,17235,1.0,0,0,4,7,280,47.3438,-122.073,1990,35048,41,0
3,2.25,1780,9720,1.0,0,0,3,8,500,47.4762,-122.156,1710,9790,34,0
2,2.0,1350,2560,1.0,0,0,3,8,0,47.6344,-122.107,1790,2560,39,0
3,2.0,2710,4500,1.5,0,0,4,8,830,47.6747,-122.295,2060,4500,86,0
2,1.0,910,4191,1.0,0,0,3,6,0,47.6929,-122.36,1480,6050,105,0
3,1.5,1660,5665,1.0,0,0,5,7,740,47.5391,-122.274,1530,5665,97,0
3,2.5,2960,9350,2.0,0,2,4,9,0,47.6218,-122.094,2960,11745,37,0
4,3.5,2980,2147,2.5,0,0,3,10,490,47.5463,-121.995,2880,2428,9,0
5,4.75,5305,8401,2.0,0,2,3,11,1560,47.6864,-122.215,2960,7200,10,0
2,1.75,1070,9750,1.5,0,0,3,7,0,47.7131,-121.319,970,9750,20,0
4,3.5,2720,3000,2.0,0,0,3,9,470,47.5371,-122.388,1600,4600,1,0
3,2.5,1680,8512,2.0,0,0,3,7,0,47.1952,-121.986,1580,8512,24,0
3,1.5,1630,82764,1.0,0,0,4,6,0,47.4743,-122.026,1680,199069,67,0
3,1.75,1580,11750,1.0,0,0,4,7,400,47.5368,-122.265,2150,11750,64,0
2,1.75,1950,2719,1.0,0,0,5,7,940,47.6513,-122.346,1360,1256,96,0
3,1.0,1010,10168,1.0,0,0,3,6,0,47.6453,-121.912,1180,10318,36,0
4,1.0,980,3000,1.5,0,0,4,7,0,47.5892,-122.312,1525,3000,101,0
4,2.5,2750,15099,2.0,0,0,3,8,0,47.7298,-121.972,2500,14564,21,0
2,1.5,1159,4800,1.0,0,0,3,7,0,47.6592,-122.399,1640,4800,67,0
4,2.5,2780,7290,2.0,0,0,3,8,0,47.509,-122.157,2450,7738,26,0
3,1.5,2030,10075,1.0,0,0,5,7,950,47.4713,-122.197,2210,10075,54,0
3,3.0,3730,383328,1.5,0,0,4,9,1500,47.4257,-122.03,1940,217800,25,0
3,1.75,1990,9885,1.0,0,0,4,7,960,47.6722,-122.162,1560,10000,37,0
2,1.75,1679,577605,2.0,0,0,3,9,0,47.463,-122.475,1850,358934,14,0
4,2.25,2360,7733,2.0,0,0,3,8,0,47.4403,-122.137,2160,7733,32,0
3,2.0,1240,11172,1.0,0,0,3,7,240,47.6364,-122.037,1330,14102,31,0
3,2.0,2080,7020,1.0,0,0,4,7,1040,47.6768,-122.285,1920,7000,64,0
2,2.5,1640,1953,2.0,0,0,3,10,0,47.5639,-122.292,1820,2653,1,0
3,2.0,1500,8775,1.0,0,0,3,6,110,47.4809,-122.335,1310,8775,72,0
5,3.25,3130,12087,2.0,0,0,3,8,950,47.5336,-122.052,2410,10350,40,0
2,1.0,790,2640,1.0,0,0,3,7,0,47.7351,-122.178,1310,2064,42,0
3,2.5,2150,25705,1.5,0,0,3,6,0,47.4514,-122.089,1850,20160,35,1
4,3.25,2760,4104,2.0,0,0,3,8,860,47.5286,-122.187,2760,5186,1,0
3,1.0,990,6000,1.0,0,0,3,6,0,47.6718,-122.267,1250,6000,72,0
2,2.25,1100,1695,2.0,0,0,3,9,0,47.5663,-122.289,1100,3082,6,0
3,1.75,2150,4200,1.0,0,4,5,8,1010,47.5671,-122.405,2510,7500,55,0
2,1.0,950,7692,1.0,0,0,3,6,0,47.4909,-122.298,1820,8221,89,0
5,1.5,1930,4500,1.5,0,0,3,8,0,47.6401,-122.303,2083,4500,86,0
3,2.0,2040,6880,2.0,0,0,4,7,0,47.7601,-122.351,1710,7597,61,0
4,2.5,3420,17038,2.0,0,0,3,9,0,47.718,-122.241,2520,14190,8,0
3,2.5,2670,10481,2.0,0,0,3,9,0,47.6673,-122.176,2620,8895,12,0
5,4.5,4690,6705,2.0,0,0,3,10,1240,47.5539,-122.108,4070,11505,20,0
3,2.75,1900,6400,1.0,0,0,5,7,490,47.6697,-122.281,1350,6400,73,0
3,1.0,1250,7200,1.0,0,0,3,7,0,47.6342,-122.12,1430,7400,51,0
3,1.0,670,23522,1.0,0,0,4,6,0,47.5329,-121.89,1880,20270,47,0
2,1.75,1150,2723,1.0,0,0,4,7,380,47.6357,-122.322,1440,4000,92,0
3,1.75,1510,10450,1.0,0,0,4,7,0,47.684,-122.113,1310,9450,51,0
3,2.25,1720,7885,2.0,0,0,3,8,0,47.3136,-122.344,2340,7885,32,0
2,1.75,1440,4225,1.0,0,0,3,8,0,47.7143,-122.032,1680,6200,10,0
5,2.0,3160,3990,1.5,0,0,3,7,1290,47.654,-122.337,1780,4240,92,0
4,2.5,2090,3777,2.0,0,0,3,8,0,47.3595,-122.042,2160,3993,3,0
4,2.5,2010,6294,2.0,0,0,3,7,0,47.776,-122.24,1870,4394,15,0
3,1.0,900,8100,1.0,0,0,4,6,0,47.2866,-122.221,1000,7830,56,0
5,1.5,1940,10202,1.5,0,0,4,7,0,47.7213,-122.31,1900,8000,75,0
5,2.75,2890,22547,1.0,0,0,4,10,740,47.5476,-122.219,3010,17809,52,0
4,1.75,2290,9215,1.0,0,0,5,8,1020,47.5328,-122.051,2290,10200,46,0
4,2.5,2290,13416,2.0,0,0,4,9,0,47.6194,-122.151,2680,13685,34,0
3,2.5,1480,14250,2.0,0,0,3,7,0,47.6595,-122.186,1660,14250,19,0
3,1.0,950,8450,1.0,0,0,3,7,0,47.6884,-122.186,1610,10080,53,0
5,1.75,2020,6565,1.0,0,0,3,8,900,47.6821,-122.283,2020,6552,59,0
4,4.75,4150,6303,3.0,0,0,3,9,0,47.7047,-122.123,3570,6285,1,0
2,1.0,1010,4120,2.0,0,0,3,6,0,47.488,-122.2,1200,4120,108,1
2,2.0,1490,1627,2.0,0,0,3,8,300,47.5455,-122.375,1400,1498,6,0
5,4.0,3870,5929,2.0,0,0,3,10,0,47.6965,-122.134,3600,5625,1,0
3,2.5,1740,1308,3.0,0,0,3,8,0,47.5892,-122.387,1740,1280,7,0
4,3.75,4490,7623,2.0,0,0,4,10,1400,47.6315,-122.29,3760,7653,74,0
4,2.5,3520,9901,2.0,0,0,3,10,0,47.6084,-122.011,3490,9667,17,0
4,1.5,1650,2970,1.5,0,0,3,7,0,47.6233,-122.319,1670,2970,112,0
3,2.0,1680,7000,1.5,0,0,4,7,0,47.2775,-122.203,1540,7480,47,0
3,2.5,1690,1618,2.0,0,0,3,8,540,47.5518,-121.998,1690,1618,1,0
3,2.5,2780,32880,1.0,0,0,3,9,0,47.4798,-121.727,2780,40091,22,0
3,1.5,1300,7885,1.0,0,0,3,7,0,47.4556,-122.209,1840,7600,47,0
4,1.0,1870,14703,1.5,0,0,3,6,780,47.5274,-122.281,1650,6045,87,0
3,2.5,1520,9864,1.0,0,0,3,7,360,47.3186,-122.171,1580,7425,22,0
3,1.75,1330,8136,1.0,0,0,4,7,0,47.7001,-122.173,1330,8136,38,0
2,1.0,780,16344,1.0,0,0,1,5,0,47.4739,-122.28,1700,10387,73,0
3,2.0,1470,12096,1.0,0,0,4,6,0,47.3734,-122.193,1470,10966,73,0
3,1.0,1120,10176,1.0,0,0,3,6,200,47.5235,-122.277,1350,7500,110,0
4,2.0,2460,5921,1.0,0,0,4,7,1230,47.308,-122.209,1260,6648,67,0
3,2.5,1520,3425,2.0,0,0,3,7,0,47.6801,-122.161,1640,3425,29,0
4,2.25,2240,9600,2.0,0,0,3,8,0,47.361,-122.281,2050,9240,44,0
3,2.0,1380,9000,2.0,0,0,2,7,0,47.2613,-122.248,1460,9732,69,1
4,1.5,1690,9391,1.0,0,0,3,7,400,47.7438,-122.329,1780,9390,55,0
3,2.5,1600,4271,2.0,0,0,3,7,0,47.386,-122.036,1520,3225,12,0
3,2.25,3000,18450,1.0,0,0,3,10,0,47.7274,-122.062,2980,12304,32,0
3,3.25,1390,1278,2.0,0,0,3,8,250,47.6735,-122.375,1390,1256,10,0
2,1.5,1820,7800,1.0,0,0,4,7,580,47.7513,-122.357,1400,7800,59,0
4,1.5,2230,11536,1.0,0,1,4,7,1010,47.4409,-122.348,2170,12465,61,0
3,2.0,2250,7904,1.5,0,0,3,8,0,47.3165,-122.252,2460,8622,17,0
3,2.5,2040,4627,2.0,0,0,3,8,0,47.6365,-122.108,2230,4500,23,0
5,2.0,2140,5000,1.5,0,0,4,7,120,47.6044,-122.299,1810,4400,102,0
3,1.0,920,3863,1.0,0,0,3,6,0,47.5524,-122.27,1080,5150,45,0
3,2.0,1320,1298,3.0,0,0,3,7,0,47.6959,-122.376,1380,1503,20,0
4,2.5,2070,3808,2.0,0,0,3,8,0,47.4498,-122.12,1900,2992,12,0
3,1.0,1470,7350,1.0,0,0,3,7,0,47.3616,-122.286,1720,8050,46,0
4,2.5,2000,6921,2.0,0,0,3,8,0,47.3559,-122.014,2430,6339,12,0
3,1.0,1460,8400,1.0,0,0,3,7,0,47.4243,-122.198,1460,9600,57,0
4,2.5,2050,5276,2.0,0,0,3,7,0,47.491,-122.15,2480,5447,9,0
4,2.25,1780,8820,1.0,0,0,4,8,300,47.3618,-122.289,1780,8625,49,0
2,2.5,1390,1821,2.0,0,0,3,7,210,47.5537,-122.282,1350,1821,8,0
4,2.25,4230,37769,2.0,0,0,3,11,0,47.7287,-122.077,3890,37034,26,0
4,1.0,1200,7552,1.0,0,0,3,6,140,47.5317,-122.37,1580,7680,96,0
4,2.5,3280,6181,2.0,0,0,3,10,0,47.6484,-122.081,3110,7570,14,0
4,3.5,3290,5414,2.0,0,1,3,9,930,47.7074,-122.219,1820,9609,9,0
3,2.0,2350,6000,1.5,0,0,4,8,360,47.6476,-122.32,2010,5040,93,0
1,1.0,600,3720,1.0,0,0,3,6,0,47.5558,-122.363,1480,4800,95,0
4,2.75,3590,5625,2.0,0,0,3,10,0,47.6959,-122.133,3590,5625,3,0
4,1.75,2320,12000,1.0,0,0,4,8,50,47.3644,-122.28,2120,9880,42,0
4,1.0,2550,4000,2.0,0,0,3,8,180,47.6354,-122.353,2200,4000,110,0
2,1.0,1250,4576,1.0,0,0,3,6,210,47.5387,-122.266,1550,5000,90,0
4,2.0,1540,5000,1.5,0,0,4,7,0,47.6713,-122.3,1790,4000,102,0
4,2.5,2310,5813,2.0,0,0,3,8,0,47.5107,-122.362,1830,7200,1,0
2,1.0,830,6000,1.0,0,0,3,6,0,47.5308,-122.376,830,4960,75,0
4,2.5,2030,4499,2.0,0,0,3,8,0,47.4511,-122.119,2030,4539,12,0
4,2.5,2100,8800,1.0,0,2,4,7,860,47.6146,-122.114,2000,8800,55,0
3,1.0,1510,4178,2.0,0,0,3,8,0,47.6849,-122.335,2140,4916,113,1
3,1.5,1830,8000,1.0,0,0,4,7,0,47.6017,-122.122,1310,7500,58,0
3,3.0,1730,1074,3.5,0,0,3,8,0,47.6692,-122.392,1370,1185,9,0
6,2.75,2520,54160,2.0,1,4,3,7,0,47.4969,-122.376,2790,26809,61,0
3,2.0,1370,9760,1.0,0,0,4,7,260,47.3009,-122.384,1640,9040,36,0
3,2.0,1860,13374,1.0,0,0,3,8,0,47.5397,-122.054,1960,9797,30,0
3,1.75,1620,4200,1.0,0,0,5,7,790,47.6743,-122.285,1580,5000,70,0
4,2.75,2880,4000,1.5,0,0,3,9,780,47.5843,-122.293,2110,4000,103,1
4,2.5,2460,7800,1.0,0,0,3,8,960,47.3081,-122.384,2210,7800,38,0
4,2.5,2520,4831,2.0,0,0,3,8,0,47.7711,-122.168,2430,3937,6,0
3,2.25,1960,10682,1.0,0,0,3,7,0,47.6319,-122.124,1540,10682,58,0
4,1.75,1690,8392,1.0,0,0,3,7,500,47.773,-122.256,1880,9861,36,0
2,0.75,1440,3700,1.0,0,0,3,7,240,47.6707,-122.364,1440,4300,101,0
4,3.5,2000,2309,3.0,0,0,3,8,0,47.7027,-122.361,1440,1548,7,0
3,2.5,1690,10336,2.0,0,0,4,7,0,47.311,-122.003,1580,7700,26,0
3,2.5,3280,26413,1.0,0,3,3,11,610,47.6395,-122.05,3280,25211,30,0
5,3.5,3280,4000,2.0,0,0,3,9,840,47.689,-122.396,1980,4000,12,0
3,1.75,1530,8028,1.0,0,0,3,7,330,47.7768,-122.361,1530,8028,48,0
